data_hora,instancia,algoritmo,alfa,num_iteracoes,tamanho_bloco,seed,tempo_seg,melhor_custo,media_custos,melhor_alfa
2026-07-05 20:20:33,./PCSPG-CRR\C02-A.stp,guloso,,,,1783293628,0.012,50,50,
2026-07-05 20:20:33,./PCSPG-CRR\C02-A.stp,randomizado,0.1,30,,1783293628,0.334,50,50,
2026-07-05 20:20:36,./PCSPG-CRR\C02-A.stp,reativo,0.1;0.2;0.3,300,30,1783293628,3.059,50,50,0.2
2026-07-05 20:20:36,./PCSPG-CRR\C02-B.stp,guloso,,,,1783293629,0.010,213,213,
2026-07-05 20:20:36,./PCSPG-CRR\C02-B.stp,randomizado,0.1,30,,1783293629,0.365,191,202.933333333333,
2026-07-05 20:20:40,./PCSPG-CRR\C02-B.stp,reativo,0.1;0.2;0.3,300,30,1783293629,4.065,180,199.556666666667,0.3
2026-07-05 20:20:41,./PCSPG-CRR\C03-A.stp,guloso,,,,1783293630,0.015,414,414,
2026-07-05 20:20:44,./PCSPG-CRR\C03-A.stp,randomizado,0.1,30,,1783293630,2.038,414,414,
2026-07-05 20:20:59,./PCSPG-CRR\C03-A.stp,reativo,0.1;0.2;0.3,300,30,1783293630,14.917,414,414,0.1
2026-07-05 20:20:59,./PCSPG-CRR\C03-B.stp,guloso,,,,1783293631,0.071,834,834,
2026-07-05 20:21:00,./PCSPG-CRR\C03-B.stp,randomizado,0.1,30,,1783293631,1.173,819,839.6,
2026-07-05 20:21:11,./PCSPG-CRR\C03-B.stp,reativo,0.1;0.2;0.3,300,30,1783293631,11.349,815,841.753333333333,0.3
2026-07-05 20:21:13,./PCSPG-CRR\C04-A.stp,guloso,,,,1783293632,0.050,628,628,
2026-07-05 20:21:14,./PCSPG-CRR\C04-A.stp,randomizado,0.1,30,,1783293632,1.458,626,626.866666666667,
2026-07-05 20:21:24,./PCSPG-CRR\C04-A.stp,reativo,0.1;0.2;0.3,300,30,1783293632,10.158,619,626.766666666667,0.3
2026-07-05 20:21:24,./PCSPG-CRR\C04-B.stp,guloso,,,,1783293633,0.046,1138,1138,
2026-07-05 20:21:26,./PCSPG-CRR\C04-B.stp,randomizado,0.1,30,,1783293633,1.074,1132,1143.03333333333,
2026-07-05 20:21:36,./PCSPG-CRR\C04-B.stp,reativo,0.1;0.2;0.3,300,30,1783293633,10.495,1122,1140.88,0.2
2026-07-05 20:21:37,./PCSPG-CRR\C05-A.stp,guloso,,,,1783293634,0.037,1120,1120,
2026-07-05 20:21:38,./PCSPG-CRR\C05-A.stp,randomizado,0.1,30,,1783293634,1.059,1112,1116.1,
2026-07-05 20:21:48,./PCSPG-CRR\C05-A.stp,reativo,0.1;0.2;0.3,300,30,1783293634,9.795,1101,1117.32666666667,0.3
2026-07-05 20:21:48,./PCSPG-CRR\C05-B.stp,guloso,,,,1783293635,0.035,1596,1596,
2026-07-05 20:21:49,./PCSPG-CRR\C05-B.stp,randomizado,0.1,30,,1783293635,1.068,1575,1584.2,
2026-07-05 20:21:59,./PCSPG-CRR\C05-B.stp,reativo,0.1;0.2;0.3,300,30,1783293635,10.132,1574,1585.91,0.3
2026-07-05 20:22:00,./PCSPG-CRR\C06-A.stp,guloso,,,,1783293636,0.035,18,18,
2026-07-05 20:22:01,./PCSPG-CRR\C06-A.stp,randomizado,0.1,30,,1783293636,1.148,18,18,
2026-07-05 20:22:12,./PCSPG-CRR\C06-A.stp,reativo,0.1;0.2;0.3,300,30,1783293636,10.662,18,18,0.2
2026-07-05 20:22:12,./PCSPG-CRR\C06-B.stp,guloso,,,,1783293637,0.041,111,111,
2026-07-05 20:22:13,./PCSPG-CRR\C06-B.stp,randomizado,0.1,30,,1783293637,1.076,86,98.9333333333333,
2026-07-05 20:22:24,./PCSPG-CRR\C06-B.stp,reativo,0.1;0.2;0.3,300,30,1783293637,10.649,77,95.84,0.2
2026-07-05 20:22:24,./PCSPG-CRR\C07-A.stp,guloso,,,,1783293638,0.034,50,50,
2026-07-05 20:22:25,./PCSPG-CRR\C07-A.stp,randomizado,0.1,30,,1783293638,1.150,50,50,
2026-07-05 20:22:36,./PCSPG-CRR\C07-A.stp,reativo,0.1;0.2;0.3,300,30,1783293638,10.927,50,50,0.3
2026-07-05 20:22:36,./PCSPG-CRR\C07-B.stp,guloso,,,,1783293639,0.034,166,166,
2026-07-05 20:22:37,./PCSPG-CRR\C07-B.stp,randomizado,0.1,30,,1783293639,1.058,166,171.1,
2026-07-05 20:22:48,./PCSPG-CRR\C07-B.stp,reativo,0.1;0.2;0.3,300,30,1783293639,10.798,143,171.423333333333,0.3
2026-07-05 20:22:48,./PCSPG-CRR\C08-A.stp,guloso,,,,1783293640,0.037,409,409,
2026-07-05 20:22:49,./PCSPG-CRR\C08-A.stp,randomizado,0.1,30,,1783293640,1.092,391,398.166666666667,
2026-07-05 20:23:00,./PCSPG-CRR\C08-A.stp,reativo,0.1;0.2;0.3,300,30,1783293640,10.559,383,395.97,0.2
2026-07-05 20:23:00,./PCSPG-CRR\C08-B.stp,guloso,,,,1783293641,0.035,625,625,
2026-07-05 20:23:01,./PCSPG-CRR\C08-B.stp,randomizado,0.1,30,,1783293641,1.140,617,623.633333333333,
2026-07-05 20:23:12,./PCSPG-CRR\C08-B.stp,reativo,0.1;0.2;0.3,300,30,1783293641,10.913,589,617.813333333333,0.3
2026-07-05 20:23:12,./PCSPG-CRR\C09-A.stp,guloso,,,,1783293642,0.038,574,574,
2026-07-05 20:23:13,./PCSPG-CRR\C09-A.stp,randomizado,0.1,30,,1783293642,1.079,572,581.3,
2026-07-05 20:23:24,./PCSPG-CRR\C09-A.stp,reativo,0.1;0.2;0.3,300,30,1783293642,10.849,562,578.673333333333,0.3
2026-07-05 20:23:25,./PCSPG-CRR\C09-B.stp,guloso,,,,1783293643,0.037,818,818,
2026-07-05 20:23:26,./PCSPG-CRR\C09-B.stp,randomizado,0.1,30,,1783293643,1.109,799,820.033333333333,
2026-07-05 20:23:37,./PCSPG-CRR\C09-B.stp,reativo,0.1;0.2;0.3,300,30,1783293643,10.838,770,813.466666666667,0.3
2026-07-05 20:23:37,./PCSPG-CRR\C10-A.stp,guloso,,,,1783293644,0.040,884,884,
2026-07-05 20:23:38,./PCSPG-CRR\C10-A.stp,randomizado,0.1,30,,1783293644,1.085,884,889.966666666667,
2026-07-05 20:26:58,./PCSPG-CRR\C10-A.stp,reativo,0.1;0.2;0.3,300,30,1783293644,200.028,876,890.91,0.2
2026-07-05 20:26:59,./PCSPG-CRR\C10-B.stp,guloso,,,,1783293645,0.016,1115,1115,
2026-07-05 20:27:00,./PCSPG-CRR\C10-B.stp,randomizado,0.1,30,,1783293645,0.399,1109,1112.43333333333,
2026-07-05 20:27:03,./PCSPG-CRR\C10-B.stp,reativo,0.1;0.2;0.3,300,30,1783293645,3.650,1099,1112.93666666667,0.2
2026-07-05 20:27:03,./PCSPG-CRR\C11-A.stp,guloso,,,,1783293646,0.012,18,18,
2026-07-05 20:27:04,./PCSPG-CRR\C11-A.stp,randomizado,0.1,30,,1783293646,0.364,18,18,
2026-07-05 20:27:53,./PCSPG-CRR\C11-A.stp,reativo,0.1;0.2;0.3,300,30,1783293646,48.929,18,18,0.2
2026-07-05 20:27:53,./PCSPG-CRR\C11-B.stp,guloso,,,,1783293647,0.017,48,48,
2026-07-05 20:27:53,./PCSPG-CRR\C11-B.stp,randomizado,0.1,30,,1783293647,0.550,47,55.2666666666667,
2026-07-05 20:28:03,./PCSPG-CRR\C11-B.stp,reativo,0.1;0.2;0.3,300,30,1783293647,9.761,38,48.88,0.2
2026-07-05 20:28:03,./PCSPG-CRR\C12-A.stp,guloso,,,,1783293648,0.021,39,39,
2026-07-05 20:28:04,./PCSPG-CRR\C12-A.stp,randomizado,0.1,30,,1783293648,0.517,39,41.1333333333333,
2026-07-05 20:28:08,./PCSPG-CRR\C12-A.stp,reativo,0.1;0.2;0.3,300,30,1783293648,4.331,39,41.2833333333333,0.1
2026-07-05 20:28:08,./PCSPG-CRR\C12-B.stp,guloso,,,,1783293649,0.012,75,75,
2026-07-05 20:28:09,./PCSPG-CRR\C12-B.stp,randomizado,0.1,30,,1783293649,0.376,64,79.7666666666667,
2026-07-05 20:28:13,./PCSPG-CRR\C12-B.stp,reativo,0.1;0.2;0.3,300,30,1783293649,4.387,57,73.95,0.3
2026-07-05 20:28:13,./PCSPG-CRR\C13-A.stp,guloso,,,,1783293650,0.014,272,272,
2026-07-05 20:28:13,./PCSPG-CRR\C13-A.stp,randomizado,0.1,30,,1783293650,0.392,274,283.1,
2026-07-05 20:28:17,./PCSPG-CRR\C13-A.stp,reativo,0.1;0.2;0.3,300,30,1783293650,4.030,259,285.796666666667,0.3
2026-07-05 20:28:17,./PCSPG-CRR\C13-B.stp,guloso,,,,1783293651,0.013,314,314,
2026-07-05 20:28:18,./PCSPG-CRR\C13-B.stp,randomizado,0.1,30,,1783293651,0.381,301,312.033333333333,
2026-07-05 20:28:22,./PCSPG-CRR\C13-B.stp,reativo,0.1;0.2;0.3,300,30,1783293651,4.003,297,319.406666666667,0.2
2026-07-05 20:28:22,./PCSPG-CRR\C14-A.stp,guloso,,,,1783293652,0.015,330,330,
2026-07-05 20:28:22,./PCSPG-CRR\C14-A.stp,randomizado,0.1,30,,1783293652,0.396,326,332.6,
2026-07-05 20:28:27,./PCSPG-CRR\C14-A.stp,reativo,0.1;0.2;0.3,300,30,1783293652,4.344,323,340.076666666667,0.2
2026-07-05 20:28:27,./PCSPG-CRR\C14-B.stp,guloso,,,,1783293653,0.019,357,357,
2026-07-05 20:28:27,./PCSPG-CRR\C14-B.stp,randomizado,0.1,30,,1783293653,0.439,356,363.833333333333,
2026-07-05 20:28:32,./PCSPG-CRR\C14-B.stp,reativo,0.1;0.2;0.3,300,30,1783293653,4.214,351,367.836666666667,0.1
2026-07-05 20:28:32,./PCSPG-CRR\C15-A.stp,guloso,,,,1783293654,0.014,533,533,
2026-07-05 20:28:32,./PCSPG-CRR\C15-A.stp,randomizado,0.1,30,,1783293654,0.403,523,532.033333333333,
2026-07-05 20:28:36,./PCSPG-CRR\C15-A.stp,reativo,0.1;0.2;0.3,300,30,1783293654,4.206,526,538.943333333333,0.1
2026-07-05 20:28:36,./PCSPG-CRR\C15-B.stp,guloso,,,,1783293655,0.016,588,588,
2026-07-05 20:28:37,./PCSPG-CRR\C15-B.stp,randomizado,0.1,30,,1783293655,0.395,583,594.6,
2026-07-05 20:28:41,./PCSPG-CRR\C15-B.stp,reativo,0.1;0.2;0.3,300,30,1783293655,4.154,584,596.85,0.3
2026-07-05 20:28:41,./PCSPG-CRR\C16-A.stp,guloso,,,,1783293656,0.023,17,17,
2026-07-05 20:28:42,./PCSPG-CRR\C16-A.stp,randomizado,0.1,30,,1783293656,0.627,13,15.9333333333333,
2026-07-05 20:28:49,./PCSPG-CRR\C16-A.stp,reativo,0.1;0.2;0.3,300,30,1783293656,6.592,12,16.3133333333333,0.3
2026-07-05 20:28:49,./PCSPG-CRR\C16-B.stp,guloso,,,,1783293657,0.022,17,17,
2026-07-05 20:28:49,./PCSPG-CRR\C16-B.stp,randomizado,0.1,30,,1783293657,0.683,12,18.2333333333333,
2026-07-05 20:28:56,./PCSPG-CRR\C16-B.stp,reativo,0.1;0.2;0.3,300,30,1783293657,6.656,12,19.33,0.3
2026-07-05 20:28:56,./PCSPG-CRR\C17-A.stp,guloso,,,,1783293658,0.022,33,33,
2026-07-05 20:28:57,./PCSPG-CRR\C17-A.stp,randomizado,0.1,30,,1783293658,0.649,21,28.9333333333333,
2026-07-05 20:29:03,./PCSPG-CRR\C17-A.stp,reativo,0.1;0.2;0.3,300,30,1783293658,6.488,22,30.0733333333333,0.1
2026-07-05 20:29:03,./PCSPG-CRR\C17-B.stp,guloso,,,,1783293659,0.021,28,28,
2026-07-05 20:29:04,./PCSPG-CRR\C17-B.stp,randomizado,0.1,30,,1783293659,0.637,24,30.6666666666667,
2026-07-05 20:29:10,./PCSPG-CRR\C17-B.stp,reativo,0.1;0.2;0.3,300,30,1783293659,6.348,21,30.3933333333333,0.1
2026-07-05 20:29:10,./PCSPG-CRR\C18-A.stp,guloso,,,,1783293660,0.022,144,144,
2026-07-05 20:29:11,./PCSPG-CRR\C18-A.stp,randomizado,0.1,30,,1783293660,0.625,137,145.1,
2026-07-05 20:29:17,./PCSPG-CRR\C18-A.stp,reativo,0.1;0.2;0.3,300,30,1783293660,6.383,129,145.033333333333,0.2
2026-07-05 20:29:18,./PCSPG-CRR\C18-B.stp,guloso,,,,1783293661,0.022,142,142,
2026-07-05 20:29:18,./PCSPG-CRR\C18-B.stp,randomizado,0.1,30,,1783293661,0.635,142,148.833333333333,
2026-07-05 20:29:25,./PCSPG-CRR\C18-B.stp,reativo,0.1;0.2;0.3,300,30,1783293661,6.426,127,143.523333333333,0.2
2026-07-05 20:29:25,./PCSPG-CRR\C19-A.stp,guloso,,,,1783293662,0.021,184,184,
2026-07-05 20:29:25,./PCSPG-CRR\C19-A.stp,randomizado,0.1,30,,1783293662,0.640,176,186.233333333333,
2026-07-05 20:29:32,./PCSPG-CRR\C19-A.stp,reativo,0.1;0.2;0.3,300,30,1783293662,6.386,169,184.15,0.3
2026-07-05 20:29:32,./PCSPG-CRR\C19-B.stp,guloso,,,,1783293663,0.027,185,185,
2026-07-05 20:29:33,./PCSPG-CRR\C19-B.stp,randomizado,0.1,30,,1783293663,0.651,178,184.733333333333,
2026-07-05 20:29:39,./PCSPG-CRR\C19-B.stp,reativo,0.1;0.2;0.3,300,30,1783293663,6.520,169,181.466666666667,0.3
2026-07-05 20:29:39,./PCSPG-CRR\C20-A.stp,guloso,,,,1783293664,0.022,307,307,
2026-07-05 20:29:40,./PCSPG-CRR\C20-A.stp,randomizado,0.1,30,,1783293664,0.648,297,305.733333333333,
2026-07-05 20:29:47,./PCSPG-CRR\C20-A.stp,reativo,0.1;0.2;0.3,300,30,1783293664,6.485,290,303.843333333333,0.3
2026-07-05 20:29:47,./PCSPG-CRR\C20-B.stp,guloso,,,,1783293665,0.023,308,308,
2026-07-05 20:29:47,./PCSPG-CRR\C20-B.stp,randomizado,0.1,30,,1783293665,0.643,302,308.633333333333,
2026-07-05 20:29:54,./PCSPG-CRR\C20-B.stp,reativo,0.1;0.2;0.3,300,30,1783293665,6.507,288,304.203333333333,0.3
2026-07-05 20:29:54,./PCSPG-CRR\D01-A.stp,guloso,,,,1783293666,0.036,18,18,
2026-07-05 20:29:55,./PCSPG-CRR\D01-A.stp,randomizado,0.1,30,,1783293666,1.128,18,18,
2026-07-05 20:30:06,./PCSPG-CRR\D01-A.stp,reativo,0.1;0.2;0.3,300,30,1783293666,10.925,18,18,0.1
2026-07-05 20:30:06,./PCSPG-CRR\D01-B.stp,guloso,,,,1783293667,0.037,143,143,
2026-07-05 20:30:07,./PCSPG-CRR\D01-B.stp,randomizado,0.1,30,,1783293667,1.116,143,143,
2026-07-05 20:30:18,./PCSPG-CRR\D01-B.stp,reativo,0.1;0.2;0.3,300,30,1783293667,10.946,132,143.133333333333,0.3
2026-07-05 20:30:18,./PCSPG-CRR\D02-A.stp,guloso,,,,1783293668,0.036,50,50,
2026-07-05 20:30:19,./PCSPG-CRR\D02-A.stp,randomizado,0.1,30,,1783293668,1.060,50,50,
2026-07-05 20:30:30,./PCSPG-CRR\D02-A.stp,reativo,0.1;0.2;0.3,300,30,1783293668,10.669,50,50,0.3
2026-07-05 20:30:30,./PCSPG-CRR\D02-B.stp,guloso,,,,1783293669,0.035,316,316,
2026-07-05 20:30:31,./PCSPG-CRR\D02-B.stp,randomizado,0.1,30,,1783293669,1.084,301,337.266666666667,
2026-07-05 20:30:42,./PCSPG-CRR\D02-B.stp,reativo,0.1;0.2;0.3,300,30,1783293669,10.984,267,320.823333333333,0.3
2026-07-05 20:30:42,./PCSPG-CRR\D03-A.stp,guloso,,,,1783293670,0.038,827,827,
2026-07-05 20:30:43,./PCSPG-CRR\D03-A.stp,randomizado,0.1,30,,1783293670,1.079,823,825.933333333333,
2026-07-05 20:30:54,./PCSPG-CRR\D03-A.stp,reativo,0.1;0.2;0.3,300,30,1783293670,10.695,815,826.246666666667,0.3
2026-07-05 20:30:54,./PCSPG-CRR\D03-B.stp,guloso,,,,1783293671,0.039,1785,1785,
2026-07-05 20:30:55,./PCSPG-CRR\D03-B.stp,randomizado,0.1,30,,1783293671,1.140,1764,1777.43333333333,
2026-07-05 20:31:06,./PCSPG-CRR\D03-B.stp,reativo,0.1;0.2;0.3,300,30,1783293671,11.060,1756,1775.99,0.3
2026-07-05 20:31:07,./PCSPG-CRR\D04-A.stp,guloso,,,,1783293672,0.039,1215,1215,
2026-07-05 20:31:08,./PCSPG-CRR\D04-A.stp,randomizado,0.1,30,,1783293672,1.100,1215,1215,
2026-07-05 20:31:18,./PCSPG-CRR\D04-A.stp,reativo,0.1;0.2;0.3,300,30,1783293672,10.819,1211,1215.61333333333,0.3
2026-07-05 20:31:19,./PCSPG-CRR\D04-B.stp,guloso,,,,1783293673,0.035,2062,2062,
2026-07-05 20:31:20,./PCSPG-CRR\D04-B.stp,randomizado,0.1,30,,1783293673,1.101,2043,2064.93333333333,
2026-07-05 20:31:31,./PCSPG-CRR\D04-B.stp,reativo,0.1;0.2;0.3,300,30,1783293673,11.030,2041,2064.17,0.3
2026-07-05 20:31:31,./PCSPG-CRR\D05-A.stp,guloso,,,,1783293674,0.040,2210,2210,
2026-07-05 20:31:32,./PCSPG-CRR\D05-A.stp,randomizado,0.1,30,,1783293674,1.094,2191,2198.36666666667,
2026-07-05 20:31:43,./PCSPG-CRR\D05-A.stp,reativo,0.1;0.2;0.3,300,30,1783293674,10.853,2191,2199.36,0.3
2026-07-05 20:31:43,./PCSPG-CRR\D05-B.stp,guloso,,,,1783293675,0.039,3244,3244,
2026-07-05 20:31:44,./PCSPG-CRR\D05-B.stp,randomizado,0.1,30,,1783293675,1.140,3244,3254.73333333333,
2026-07-05 20:31:57,./PCSPG-CRR\D05-B.stp,reativo,0.1;0.2;0.3,300,30,1783293675,13.111,3230,3252.82333333333,0.3
2026-07-05 20:31:58,./PCSPG-CRR\D06-A.stp,guloso,,,,1783293676,0.059,18,18,
2026-07-05 20:32:00,./PCSPG-CRR\D06-A.stp,randomizado,0.1,30,,1783293676,2.086,18,18,
2026-07-05 20:32:14,./PCSPG-CRR\D06-A.stp,reativo,0.1;0.2;0.3,300,30,1783293676,13.613,18,18,0.3
2026-07-05 20:32:14,./PCSPG-CRR\D06-B.stp,guloso,,,,1783293677,0.078,114,114,
2026-07-05 20:32:15,./PCSPG-CRR\D06-B.stp,randomizado,0.1,30,,1783293677,1.429,111,114.066666666667,
2026-07-05 20:32:29,./PCSPG-CRR\D06-B.stp,reativo,0.1;0.2;0.3,300,30,1783293677,13.548,88,109.22,0.2
2026-07-05 20:32:29,./PCSPG-CRR\D07-A.stp,guloso,,,,1783293678,0.038,50,50,
2026-07-05 20:32:30,./PCSPG-CRR\D07-A.stp,randomizado,0.1,30,,1783293678,1.243,50,50,
2026-07-05 20:32:42,./PCSPG-CRR\D07-A.stp,reativo,0.1;0.2;0.3,300,30,1783293678,12.305,50,50,0.1
2026-07-05 20:32:42,./PCSPG-CRR\D07-B.stp,guloso,,,,1783293679,0.040,251,251,
2026-07-05 20:32:44,./PCSPG-CRR\D07-B.stp,randomizado,0.1,30,,1783293679,1.234,225,250.833333333333,
2026-07-05 20:32:55,./PCSPG-CRR\D07-B.stp,reativo,0.1;0.2;0.3,300,30,1783293679,11.777,190,240.43,0.2
2026-07-05 20:32:55,./PCSPG-CRR\D08-A.stp,guloso,,,,1783293680,0.042,800,800,
2026-07-05 20:32:57,./PCSPG-CRR\D08-A.stp,randomizado,0.1,30,,1783293680,1.233,789,801.9,
2026-07-05 20:33:08,./PCSPG-CRR\D08-A.stp,reativo,0.1;0.2;0.3,300,30,1783293680,11.675,783,802.153333333333,0.3
2026-07-05 20:33:08,./PCSPG-CRR\D08-B.stp,guloso,,,,1783293681,0.039,1229,1229,
2026-07-05 20:33:10,./PCSPG-CRR\D08-B.stp,randomizado,0.1,30,,1783293681,1.210,1222,1241.13333333333,
2026-07-05 20:33:23,./PCSPG-CRR\D08-B.stp,reativo,0.1;0.2;0.3,300,30,1783293681,12.870,1204,1240.63,0.2
2026-07-05 20:33:23,./PCSPG-CRR\D09-A.stp,guloso,,,,1783293682,0.064,1139,1139,
2026-07-05 20:33:24,./PCSPG-CRR\D09-A.stp,randomizado,0.1,30,,1783293682,1.572,1122,1139.9,
2026-07-05 20:33:38,./PCSPG-CRR\D09-A.stp,reativo,0.1;0.2;0.3,300,30,1783293682,13.721,1118,1139.04666666667,0.3
2026-07-05 20:33:38,./PCSPG-CRR\D09-B.stp,guloso,,,,1783293683,0.044,1645,1645,
2026-07-05 20:33:40,./PCSPG-CRR\D09-B.stp,randomizado,0.1,30,,1783293683,1.228,1607,1627.36666666667,
2026-07-05 20:33:52,./PCSPG-CRR\D09-B.stp,reativo,0.1;0.2;0.3,300,30,1783293683,12.269,1585,1624.82333333333,0.3
2026-07-05 20:33:52,./PCSPG-CRR\D10-A.stp,guloso,,,,1783293684,0.050,1735,1735,
2026-07-05 20:33:54,./PCSPG-CRR\D10-A.stp,randomizado,0.1,30,,1783293684,1.277,1720,1735.46666666667,
2026-07-05 20:34:06,./PCSPG-CRR\D10-A.stp,reativo,0.1;0.2;0.3,300,30,1783293684,12.733,1710,1733.69333333333,0.3
2026-07-05 20:34:07,./PCSPG-CRR\D10-B.stp,guloso,,,,1783293685,0.042,2212,2212,
2026-07-05 20:34:08,./PCSPG-CRR\D10-B.stp,randomizado,0.1,30,,1783293685,1.250,2186,2194,
2026-07-05 20:34:20,./PCSPG-CRR\D10-B.stp,reativo,0.1;0.2;0.3,300,30,1783293685,12.163,2173,2194.90333333333,0.3
2026-07-05 20:34:20,./PCSPG-CRR\D11-A.stp,guloso,,,,1783293686,0.045,18,18,
2026-07-05 20:34:22,./PCSPG-CRR\D11-A.stp,randomizado,0.1,30,,1783293686,1.347,18,18,
2026-07-05 20:34:35,./PCSPG-CRR\D11-A.stp,reativo,0.1;0.2;0.3,300,30,1783293686,13.665,18,18,0.3
2026-07-05 20:34:36,./PCSPG-CRR\D11-B.stp,guloso,,,,1783293687,0.046,53,53,
2026-07-05 20:34:37,./PCSPG-CRR\D11-B.stp,randomizado,0.1,30,,1783293687,1.432,51,66.3,
2026-07-05 20:34:51,./PCSPG-CRR\D11-B.stp,reativo,0.1;0.2;0.3,300,30,1783293687,14.284,38,59.2733333333333,0.3
2026-07-05 20:34:51,./PCSPG-CRR\D12-A.stp,guloso,,,,1783293688,0.045,48,48,
2026-07-05 20:34:53,./PCSPG-CRR\D12-A.stp,randomizado,0.1,30,,1783293688,1.358,46,47.4,
2026-07-05 20:35:06,./PCSPG-CRR\D12-A.stp,reativo,0.1;0.2;0.3,300,30,1783293688,13.621,44,47.8833333333333,0.3
2026-07-05 20:35:06,./PCSPG-CRR\D12-B.stp,guloso,,,,1783293689,0.046,78,78,
2026-07-05 20:35:08,./PCSPG-CRR\D12-B.stp,randomizado,0.1,30,,1783293689,1.488,53,67,
2026-07-05 20:35:22,./PCSPG-CRR\D12-B.stp,reativo,0.1;0.2;0.3,300,30,1783293689,13.967,50,69.9533333333333,0.2
2026-07-05 20:35:22,./PCSPG-CRR\D13-A.stp,guloso,,,,1783293690,0.045,530,530,
2026-07-05 20:35:23,./PCSPG-CRR\D13-A.stp,randomizado,0.1,30,,1783293690,1.368,504,522.5,
2026-07-05 20:35:37,./PCSPG-CRR\D13-A.stp,reativo,0.1;0.2;0.3,300,30,1783293690,13.964,504,533.013333333333,0.2
2026-07-05 20:35:37,./PCSPG-CRR\D13-B.stp,guloso,,,,1783293691,0.048,571,571,
2026-07-05 20:35:39,./PCSPG-CRR\D13-B.stp,randomizado,0.1,30,,1783293691,1.396,561,584.033333333333,
2026-07-05 20:35:53,./PCSPG-CRR\D13-B.stp,reativo,0.1;0.2;0.3,300,30,1783293691,13.872,561,593.376666666667,0.1
2026-07-05 20:35:53,./PCSPG-CRR\D14-A.stp,guloso,,,,1783293692,0.044,675,675,
2026-07-05 20:35:54,./PCSPG-CRR\D14-A.stp,randomizado,0.1,30,,1783293692,1.420,655,670.6,
2026-07-05 20:36:08,./PCSPG-CRR\D14-A.stp,reativo,0.1;0.2;0.3,300,30,1783293692,13.797,652,684.636666666667,0.1
2026-07-05 20:36:08,./PCSPG-CRR\D14-B.stp,guloso,,,,1783293693,0.046,748,748,
2026-07-05 20:36:10,./PCSPG-CRR\D14-B.stp,randomizado,0.1,30,,1783293693,1.410,743,755.6,
2026-07-05 20:36:24,./PCSPG-CRR\D14-B.stp,reativo,0.1;0.2;0.3,300,30,1783293693,13.752,738,763.493333333333,0.2
2026-07-05 20:36:24,./PCSPG-CRR\D15-A.stp,guloso,,,,1783293694,0.044,1097,1097,
2026-07-05 20:36:25,./PCSPG-CRR\D15-A.stp,randomizado,0.1,30,,1783293694,1.423,1089,1102.8,
2026-07-05 20:36:39,./PCSPG-CRR\D15-A.stp,reativo,0.1;0.2;0.3,300,30,1783293694,13.845,1091,1122.14666666667,0.1
2026-07-05 20:36:39,./PCSPG-CRR\D15-B.stp,guloso,,,,1783293695,0.046,1177,1177,
2026-07-05 20:36:41,./PCSPG-CRR\D15-B.stp,randomizado,0.1,30,,1783293695,1.460,1162,1174.8,
2026-07-05 20:36:55,./PCSPG-CRR\D15-B.stp,reativo,0.1;0.2;0.3,300,30,1783293695,13.833,1157,1181.52,0.1
2026-07-05 20:36:56,./PCSPG-CRR\D16-A.stp,guloso,,,,1783293696,0.075,14,14,
2026-07-05 20:36:58,./PCSPG-CRR\D16-A.stp,randomizado,0.1,30,,1783293696,2.033,14,16.1,
2026-07-05 20:37:17,./PCSPG-CRR\D16-A.stp,reativo,0.1;0.2;0.3,300,30,1783293696,19.085,13,16.6766666666667,0.1
2026-07-05 20:37:17,./PCSPG-CRR\D16-B.stp,guloso,,,,1783293697,0.063,16,16,
2026-07-05 20:37:19,./PCSPG-CRR\D16-B.stp,randomizado,0.1,30,,1783293697,1.954,16,20.6666666666667,
2026-07-05 20:37:38,./PCSPG-CRR\D16-B.stp,reativo,0.1;0.2;0.3,300,30,1783293697,19.120,15,22.48,0.1
2026-07-05 20:37:38,./PCSPG-CRR\D17-A.stp,guloso,,,,1783293698,0.067,35,35,
2026-07-05 20:37:40,./PCSPG-CRR\D17-A.stp,randomizado,0.1,30,,1783293698,1.966,30,36.8666666666667,
2026-07-05 20:38:00,./PCSPG-CRR\D17-A.stp,reativo,0.1;0.2;0.3,300,30,1783293698,19.698,27,37.5433333333333,0.1
2026-07-05 20:38:00,./PCSPG-CRR\D17-B.stp,guloso,,,,1783293699,0.068,38,38,
2026-07-05 20:38:03,./PCSPG-CRR\D17-B.stp,randomizado,0.1,30,,1783293699,2.597,30,41.1333333333333,
2026-07-05 20:38:24,./PCSPG-CRR\D17-B.stp,reativo,0.1;0.2;0.3,300,30,1783293699,20.872,29,42.5433333333333,0.2
2026-07-05 20:38:24,./PCSPG-CRR\D18-A.stp,guloso,,,,1783293700,0.067,281,281,
2026-07-05 20:38:26,./PCSPG-CRR\D18-A.stp,randomizado,0.1,30,,1783293700,2.090,271,286.133333333333,
2026-07-05 20:38:46,./PCSPG-CRR\D18-A.stp,reativo,0.1;0.2;0.3,300,30,1783293700,19.789,264,287.803333333333,0.3
2026-07-05 20:38:46,./PCSPG-CRR\D18-B.stp,guloso,,,,1783293701,0.067,301,301,
2026-07-05 20:38:48,./PCSPG-CRR\D18-B.stp,randomizado,0.1,30,,1783293701,2.074,281,293.533333333333,
